mag|my_date|netto
381|2019-11-20|1418.83
381|2019-11-16|2640.43
381|2019-11-05|1293.59
381|2019-11-09|2525.59
381|2019-11-04|1392.77
381|2019-11-27|1525.73
381|2019-11-06|1655.29
381|2019-11-24|505.08
381|2019-11-23|2002.79
381|2019-11-15|1443.49
381|2019-11-29|2233.01
381|2019-11-30|2696.22
381|2019-11-12|2006.33
381|2019-11-02|1451.7
381|2019-11-14|1344.22
381|2019-11-21|1529
381|2019-11-18|1834.63
381|2019-11-22|2022.39
381|2019-11-28|1666.9
381|2019-11-13|1425.9
381|2019-11-19|1894.21
381|2019-11-08|2721.27
381|2019-11-25|1498.92
381|2019-11-26|1461.32
381|2019-11-07|1118.26
381|2019-12-05|1955.99
381|2019-12-29|295.78
381|2019-12-17|1707.77
381|2019-12-22|1074.64
381|2019-12-11|2173.9
381|2019-12-15|715.17
381|2019-12-06|2438.44
381|2019-12-21|4116.88
381|2019-12-14|1601.14
381|2019-12-18|2385.42
381|2019-12-16|1781.04
381|2019-12-07|2144.95
381|2019-12-31|1570.78
381|2019-12-09|1065.22
381|2019-12-10|2278.64
381|2019-12-24|2037.71
381|2019-12-20|2497.14
381|2019-12-23|5301.98
381|2019-12-13|1484.91
381|2019-12-04|2161.46
381|2019-12-30|1845.81
381|2019-12-28|1549.03
381|2019-12-02|1800.76
381|2019-12-12|1535.3
381|2019-12-27|1321.55
381|2019-12-03|1712.76
381|2019-12-19|2481.64
381|2020-01-10|2126.67
381|2020-01-15|1858.68
381|2020-01-18|1915.54
381|2020-01-27|1397.68
381|2020-01-21|1674.92
381|2020-01-29|955.7
381|2020-01-26|170.21
381|2020-01-17|1493.58
381|2020-01-08|1402.29
381|2020-01-02|1433.45
381|2020-01-23|1854.92
381|2020-01-13|2277.66
381|2020-01-28|1491.31
381|2020-01-03|1351.13
381|2020-01-24|1412.97
381|2020-01-16|1921.27
381|2020-01-30|1353.5
381|2020-01-07|2038.35
381|2020-01-20|1350.53
381|2020-01-04|2363.12
381|2020-01-31|1384.79
381|2020-01-25|1839.76
381|2020-01-09|1651.19
381|2020-01-11|2072.26
381|2020-01-22|1363.34
381|2020-01-14|1846.82
381|2020-02-20|1561.64
381|2020-02-03|1688.5
381|2020-02-04|1283.41
381|2020-02-28|2024.88
381|2020-02-10|1941.52
381|2020-02-07|2164.08
381|2020-02-11|1499.18
381|2020-02-14|2703.58
381|2020-02-24|1722.43
381|2020-02-06|1783.5
381|2020-02-26|1858.71
381|2020-02-17|1777.1
381|2020-02-19|1332.39
381|2020-02-01|3205.76
381|2020-02-12|1934.07
381|2020-02-15|2951.92
381|2020-02-29|3448.96
381|2020-02-05|1730.36
381|2020-02-22|2441.04
381|2020-02-08|3072.97
381|2020-02-13|2671.66
381|2020-02-18|2128.18
381|2020-02-21|1436.32
381|2020-02-27|1957.38
381|2020-02-25|1806.6
381|2020-03-31|2577.86
381|2020-03-24|2922.94
381|2020-03-10|3385.11
381|2020-03-20|1311.91
381|2020-03-16|1430.65
381|2020-03-26|2555.3
381|2020-03-03|2042.89
381|2020-03-12|3504.27
381|2020-03-14|3485.55
381|2020-03-06|1689.72
381|2020-03-19|2417.09
381|2020-03-28|2057.29
381|2020-03-30|3112.17
381|2020-03-13|4920.21
381|2020-03-27|1731.07
381|2020-03-02|2124.88
381|2020-03-21|1977.2
381|2020-03-18|2138.52
381|2020-03-07|3127.53
381|2020-03-25|1656.27
381|2020-03-04|2065.23
381|2020-03-11|4732.06
381|2020-03-05|2945.04
381|2020-03-23|1529.1
381|2020-03-17|1841.21
381|2020-03-09|1801.59
381|2020-04-18|3682.8
381|2020-04-09|2987.62
381|2020-04-02|3008.25
381|2020-04-07|3527.62
381|2020-04-22|2094.52
381|2020-04-29|2448.32
381|2020-04-21|2327.69
381|2020-04-24|1835.65
381|2020-04-28|1386.43
381|2020-04-15|2260.38
381|2020-04-06|2958.84
381|2020-04-14|2819.19
381|2020-04-27|2927.04
381|2020-04-04|3583.13
381|2020-04-03|2915.87
381|2020-04-08|2940.38
381|2020-04-17|2459.34
381|2020-04-11|1690.51
381|2020-04-25|2699.47
381|2020-04-01|2067.66
381|2020-04-16|2316.48
381|2020-04-23|2194.44
381|2020-04-30|3324.14
381|2020-04-10|4705.69
381|2020-04-20|1695.28
381|2020-05-12|1036.33
381|2020-05-27|2074.67
381|2020-05-19|1343.67
381|2020-05-21|1710.02
381|2020-05-30|2118.94
381|2020-05-13|1518.41
381|2020-05-23|2099.44
381|2020-05-02|2277
381|2020-05-11|1822.89
381|2020-05-05|1929.67
381|2020-05-16|2374.04
381|2020-05-14|2231.14
381|2020-05-06|1685.73
381|2020-05-26|2259.2
381|2020-05-20|1721.03
381|2020-05-22|2187.47
381|2020-05-18|1711.95
381|2020-05-25|1998.15
381|2020-05-29|2055.5
381|2020-05-04|1493.65
381|2020-05-09|2710.92
381|2020-05-28|1998.76
381|2020-05-08|2683.85
381|2020-05-15|2341.76
381|2020-05-07|2395.3
381|2020-06-23|3550.57
381|2020-06-09|2702.73
381|2020-06-27|2536.36
381|2020-06-10|3332.45
381|2020-06-05|2636.46
381|2020-06-12|2593.54
381|2020-06-02|1654.41
381|2020-06-20|3784.54
381|2020-06-19|2328.37
381|2020-06-30|2984.24
381|2020-06-03|2092.77
381|2020-06-18|2502.2
381|2020-06-06|1881.65
381|2020-06-15|2687.78
381|2020-06-26|2482.54
381|2020-06-29|1111.85
381|2020-06-24|2621.57
381|2020-06-17|2638.8
381|2020-06-04|2178.09
381|2020-06-22|1644.5
381|2020-06-13|1660.75
381|2020-06-16|1914.33
381|2020-06-01|2370.31
381|2020-06-08|1972.86
381|2020-06-25|2074.54
381|2020-07-21|2703.35
381|2020-07-02|2359.8
381|2020-07-13|2472.49
381|2020-07-15|2248.47
381|2020-07-06|2391.92
381|2020-07-23|2034.6
381|2020-07-22|3259.79
381|2020-07-01|2537.87
381|2020-07-17|2739.46
381|2020-07-04|2422.91
381|2020-07-30|2483.96
381|2020-07-10|1864.64
381|2020-07-16|2581.31
381|2020-07-09|1816.9
381|2020-07-29|1489.65
381|2020-07-07|2797.19
381|2020-07-20|3671.5
381|2020-07-31|2269.2
381|2020-07-14|2122.39
381|2020-07-24|2030.38
381|2020-07-08|1616.07
381|2020-07-28|1581.74
381|2020-07-25|1747.29
381|2020-07-11|2250.59
381|2020-07-27|2553.75
381|2020-07-18|2021.03
381|2020-07-03|2380.75
381|2020-08-27|3043.33
381|2020-08-11|2406.29
381|2020-08-21|2742
381|2020-08-06|2760.2
381|2020-08-24|2456.45
381|2020-08-13|1864.72
381|2020-08-03|1745.97
381|2020-08-20|2160.94
381|2020-08-07|2142.32
381|2020-08-14|3436.83
381|2020-08-17|3189.38
381|2020-08-05|2805.23
381|2020-08-04|2547.17
381|2020-08-28|2582.12
381|2020-08-19|2793.06
381|2020-08-08|2610.47
381|2020-08-25|2235.51
381|2020-08-29|2875.32
381|2020-08-12|2728.75
381|2020-08-01|2514.8
381|2020-08-22|1560.87
381|2020-08-26|2732.27
381|2020-08-18|2338.83
381|2020-08-31|2330.92
381|2020-08-10|1951.03
381|2020-09-19|2765.95
381|2020-09-18|2533.95
381|2020-09-10|2091.13
381|2020-09-29|2431.75
381|2020-09-15|1932.43
381|2020-09-25|2963.29
381|2020-09-11|2860.64
381|2020-09-28|3266.99
381|2020-09-01|2894.16
381|2020-09-23|2183.43
381|2020-09-04|2565.82
381|2020-09-21|2147.56
381|2020-09-02|2805.34
381|2020-09-07|1588.17
381|2020-09-03|3056.16
381|2020-09-16|2831.48
381|2020-09-30|3575.67
381|2020-09-12|2607.7
381|2020-09-08|1671.85
381|2020-09-17|2165.19
