mag|my_date|netto
261|2019-11-04|5981.25
261|2019-11-21|9172.26
261|2019-11-25|5914.32
261|2019-11-14|8653.96
261|2019-11-15|8105.53
261|2019-11-08|11125.06
261|2019-11-07|9041.83
261|2019-11-18|5775.2
261|2019-11-22|10672.37
261|2019-11-19|8164.13
261|2019-11-30|5753.44
261|2019-11-29|9779.07
261|2019-11-13|7531.93
261|2019-11-12|8251.16
261|2019-11-02|6071.53
261|2019-11-20|7679.42
261|2019-11-06|7390.37
261|2019-11-27|5860.35
261|2019-11-09|7012.79
261|2019-11-23|6418.83
261|2019-11-28|8714.79
261|2019-11-26|8284.63
261|2019-11-05|8048.56
261|2019-11-16|6573.69
261|2019-12-06|11522.34
261|2019-12-12|11763.93
261|2019-12-05|11624.66
261|2019-12-13|11762.68
261|2019-12-16|13935.71
261|2019-12-23|26792.94
261|2019-12-19|15775
261|2019-12-21|15017.54
261|2019-12-10|10574.36
261|2019-12-15|3343.85
261|2019-12-02|5910.5
261|2019-12-27|11154.16
261|2019-12-17|15409.74
261|2019-12-30|12652.73
261|2019-12-22|10598.96
261|2019-12-24|11115.23
261|2019-12-31|6591.47
261|2019-12-09|9609.09
261|2019-12-20|19618.29
261|2019-12-14|9201.27
261|2019-12-07|6811.41
261|2019-12-11|10258.4
261|2019-12-28|6707.08
261|2019-12-04|7324.96
261|2019-12-03|7978.58
261|2019-12-18|15161.65
261|2020-01-25|4213.67
261|2020-01-23|7058.92
261|2020-01-31|8964.99
261|2020-01-14|6398.09
261|2020-01-17|7492.33
261|2020-01-10|10212.18
261|2020-01-15|7092.71
261|2020-01-28|5153.92
261|2020-01-07|8906.95
261|2020-01-08|6783.69
261|2020-01-16|8713.69
261|2020-01-03|8440.44
261|2020-01-04|5222.77
261|2020-01-20|7485.79
261|2020-01-11|6690.08
261|2020-01-22|5904.72
261|2020-01-24|6853.07
261|2020-01-21|7251.62
261|2020-01-29|6605.7
261|2020-01-02|6210.83
261|2020-01-13|7146.51
261|2020-01-18|6053.03
261|2020-01-09|7352.99
261|2020-01-30|6366.95
261|2020-01-27|6073.54
261|2020-02-29|5801.56
261|2020-02-12|8717.77
261|2020-02-07|8751.13
261|2020-02-25|6047.37
261|2020-02-27|9307.6
261|2020-02-08|8457.01
261|2020-02-24|6538.95
261|2020-02-11|7332.14
261|2020-02-28|8231.62
261|2020-02-18|7349.12
261|2020-02-05|6039.57
261|2020-02-19|5462.87
261|2020-02-15|5621.05
261|2020-02-01|5347.11
261|2020-02-22|7368.25
261|2020-02-14|10014.16
261|2020-02-17|7989.39
261|2020-02-20|8412.47
261|2020-02-06|5700.75
261|2020-02-26|5325.05
261|2020-02-21|7304.39
261|2020-02-04|5730.13
261|2020-02-03|6217.29
261|2020-02-10|5790.68
261|2020-02-13|9054.31
261|2020-03-31|4610.81
261|2020-03-05|10590.66
261|2020-03-12|8564.89
261|2020-03-16|4512.1
261|2020-03-11|9590.83
261|2020-03-17|4778.61
261|2020-03-10|10085.59
261|2020-03-25|3994.89
261|2020-03-06|9039.38
261|2020-03-30|4394.38
261|2020-03-13|8504.43
261|2020-03-21|3004.69
261|2020-03-04|10932
261|2020-03-26|3230.67
261|2020-03-19|5820.76
261|2020-03-07|6036.19
261|2020-03-03|7794.84
261|2020-03-18|4459.49
261|2020-03-24|5216.31
261|2020-03-23|5707.55
261|2020-03-02|9149.72
261|2020-03-27|6199.29
261|2020-03-14|6512.49
261|2020-03-28|3596.66
261|2020-03-20|5646.87
261|2020-03-09|8275.01
261|2020-04-22|5435
261|2020-04-11|2459.45
261|2020-04-04|3199.87
261|2020-04-29|5178.75
261|2020-04-23|6249.73
261|2020-04-08|6202.78
261|2020-04-16|5710.35
261|2020-04-09|8157.27
261|2020-04-18|3148.96
261|2020-04-02|5306.15
261|2020-04-30|7824.81
261|2020-04-20|6838.91
261|2020-04-17|5513.17
261|2020-04-01|6659.16
261|2020-04-15|5617.08
261|2020-04-24|6366.7
261|2020-04-14|5601
261|2020-04-21|5375.74
