mag|my_date|netto
143|2019-11-07|4647.82
143|2019-11-24|2679.42
143|2019-11-09|9567.08
143|2019-11-27|4348.03
143|2019-11-25|4257.81
143|2019-11-06|3772.2
143|2019-11-18|3944.86
143|2019-11-13|3081.18
143|2019-11-28|4953.8
143|2019-11-14|5430.99
143|2019-11-02|5789.8
143|2019-11-21|6430.71
143|2019-11-20|3115.08
143|2019-11-05|3657.62
143|2019-11-19|3426.41
143|2019-11-29|5872.74
143|2019-11-26|3913.55
143|2019-11-12|5045.8
143|2019-11-08|6444.7
143|2019-11-15|4536.7
143|2019-11-23|6457.5
143|2019-11-16|6557.57
143|2019-11-22|6015.24
143|2019-11-04|3556.53
143|2019-11-30|7283.43
143|2019-12-16|6076.17
143|2019-12-30|4576.72
143|2019-12-15|5434.75
143|2019-12-11|4716.47
143|2019-12-06|5646.8
143|2019-12-19|9049.57
143|2019-12-24|6885.05
143|2019-12-22|10189.25
143|2019-12-02|4072.08
143|2019-12-05|6195.59
143|2019-12-12|4982.91
143|2019-12-29|2558.64
143|2019-12-09|4901.85
143|2019-12-23|14158.24
143|2019-12-07|6722.87
143|2019-12-17|8438.03
143|2019-12-03|3925.16
143|2019-12-10|5215.44
143|2019-12-14|8197.47
143|2019-12-21|14122.42
143|2019-12-18|9708.14
143|2019-12-31|1847.54
143|2019-12-13|5520.88
143|2019-12-20|11698.05
143|2019-12-04|3887.45
143|2019-12-27|4721.1
143|2019-12-28|3858.33
143|2020-01-03|3552.7
143|2020-01-08|2939.06
143|2020-01-15|4123.37
143|2020-01-16|3826.99
143|2020-01-30|3468.91
143|2020-01-13|3637.75
143|2020-01-17|3247.77
143|2020-01-26|1860.56
143|2020-01-02|3794.12
143|2020-01-24|3993.19
143|2020-01-20|3425.05
143|2020-01-28|2975.99
143|2020-01-10|4717.48
143|2020-01-25|4329.58
143|2020-01-09|3312.78
143|2020-01-07|3550.04
143|2020-01-21|2491.25
143|2020-01-31|3834.4
143|2020-01-27|3530.61
143|2020-01-11|5584
143|2020-01-14|3366.82
143|2020-01-04|4265.49
143|2020-01-29|2695.53
143|2020-01-23|2667.27
143|2020-01-22|3224.13
143|2020-01-18|5245.2
143|2020-02-07|3589.62
143|2020-02-25|2533.8
143|2020-02-04|2782.75
143|2020-02-28|4384.08
143|2020-02-20|3380.76
143|2020-02-22|5240.1
143|2020-02-24|2556.48
143|2020-02-13|6057.23
143|2020-02-29|5529.61
143|2020-02-18|3197.89
143|2020-02-11|4365.5
143|2020-02-03|3040.85
143|2020-02-21|3661.71
143|2020-02-14|4701.12
143|2020-02-27|4680.69
143|2020-02-05|3349.87
143|2020-02-01|5379.91
143|2020-02-26|2891.34
143|2020-02-08|6001.11
143|2020-02-19|3355.88
143|2020-02-10|3432.61
143|2020-02-12|3254.6
143|2020-02-17|2442.84
143|2020-02-15|5529.47
143|2020-02-06|3061.65
143|2020-03-03|2920.47
143|2020-03-04|4153.92
143|2020-03-05|3872.95
143|2020-03-06|4626.94
143|2020-03-13|4277.37
143|2020-03-17|1215.68
143|2020-03-09|3965.12
143|2020-03-02|3654.96
143|2020-03-16|782.28
143|2020-03-10|5932.04
143|2020-03-12|4900.1
143|2020-03-07|7132.94
143|2020-03-11|5442.55
143|2020-05-19|2469.67
143|2020-05-28|2232.27
143|2020-05-14|2255.69
143|2020-05-21|2166.24
143|2020-05-26|2208.51
143|2020-05-12|2652.98
143|2020-05-16|3560.84
143|2020-05-30|3451.94
143|2020-05-06|2790.55
143|2020-05-13|2941.95
143|2020-05-05|3364.77
143|2020-05-11|3270.75
143|2020-05-09|3991.15
143|2020-05-29|2430.77
143|2020-05-18|3247.6
143|2020-05-07|2674.57
143|2020-05-20|2085.59
143|2020-05-27|1991.29
143|2020-05-23|2919.89
143|2020-05-25|2664.94
143|2020-05-15|2697
143|2020-05-08|2395.44
143|2020-05-22|2635.06
143|2020-06-30|3582.1
143|2020-06-10|4635.99
143|2020-06-26|3112.94
143|2020-06-03|2469.42
143|2020-06-12|3801.24
143|2020-06-29|2985.58
143|2020-06-19|2964.25
143|2020-06-20|3777.52
143|2020-06-28|765.42
143|2020-06-22|2663.52
143|2020-06-01|2669.26
143|2020-06-05|2752.65
143|2020-06-09|2402.55
143|2020-06-13|2676.47
143|2020-06-04|2350.18
143|2020-06-25|2497.73
143|2020-06-27|2935.62
143|2020-06-18|2815.43
143|2020-06-02|1820.45
143|2020-06-23|3631.87
143|2020-06-06|2985.53
143|2020-06-15|3286.36
143|2020-06-24|2909.51
143|2020-06-17|2468.01
143|2020-06-08|3151.42
143|2020-06-16|2618.85
143|2020-07-17|3104.22
143|2020-07-15|2752.99
143|2020-07-13|4199.11
143|2020-07-06|2762.4
143|2020-07-27|2900.6
143|2020-07-20|2171.19
143|2020-07-30|2520.42
143|2020-07-21|2957.99
143|2020-07-24|4341.12
143|2020-07-10|3853.39
143|2020-07-09|3756.54
143|2020-07-28|2988.02
143|2020-07-22|3443.78
143|2020-07-02|3489.92
143|2020-07-31|2977.95
143|2020-07-16|3976.7
143|2020-07-03|4090.98
143|2020-07-23|3544.76
143|2020-07-18|3338.7
143|2020-07-14|2779.86
143|2020-07-01|3328.5
143|2020-07-08|2440.36
143|2020-07-29|2461.45
143|2020-07-25|3958.37
143|2020-07-07|2568.65
143|2020-07-04|3836.14
143|2020-07-11|4133.02
143|2020-08-28|3066.88
143|2020-08-07|3606.4
143|2020-08-17|3512.59
143|2020-08-21|3008.36
143|2020-08-31|3175.67
143|2020-08-22|4568.99
143|2020-08-03|3229.75
143|2020-08-24|2650.7
143|2020-08-11|4289.83
143|2020-08-14|5050.2
143|2020-08-10|3927.1
143|2020-08-12|3262.86
143|2020-08-19|3672.36
143|2020-08-27|4208.08
143|2020-08-29|3573.82
143|2020-08-08|3714.48
143|2020-08-30|1390.46
143|2020-08-06|3688.92
143|2020-08-26|2873.98
143|2020-08-13|3927.46
143|2020-08-01|3693.1
143|2020-08-18|3397.74
143|2020-08-05|3428.76
143|2020-08-20|3064.14
143|2020-08-25|3701.21
143|2020-08-04|3685.1
143|2020-09-18|2959.65
143|2020-09-19|3994.82
143|2020-09-04|2781.28
143|2020-09-22|2960.08
143|2020-09-25|3898.6
143|2020-09-12|4068.85
143|2020-09-01|2646.6
143|2020-09-28|2759.78
143|2020-09-09|2692.85
143|2020-09-29|3587.09
143|2020-09-11|3717.02
143|2020-09-26|4287.79
143|2020-09-05|4118.03
143|2020-09-30|3422.07
143|2020-09-15|2970.04
143|2020-09-24|2662.13
143|2020-09-08|2360.76
143|2020-09-14|2908.4
143|2020-09-17|3282.09
143|2020-09-02|2180.91
143|2020-09-16|3332.59
143|2020-09-03|2848.87
143|2020-09-23|3600.95
143|2020-09-10|3841.66
143|2020-09-07|2442.71
143|2020-09-21|3158.71
143|2020-10-13|3502.19
143|2020-10-20|1993.25
143|2020-10-24|2636.93
143|2020-10-30|2316.28
143|2020-10-10|5221.63
143|2020-10-14|3111.83
143|2020-10-31|3671.15
143|2020-10-02|3832.89
143|2020-10-26|2727.78
143|2020-10-03|3607.84
143|2020-10-22|4041.89
143|2020-10-05|3646.8
143|2020-10-07|3200.53
143|2020-10-27|2564.08
143|2020-10-21|2258.77
143|2020-10-29|3004
143|2020-10-01|3884.61
143|2020-10-08|2873.18
143|2020-10-28|1789.04
143|2020-10-16|2444.71
143|2020-10-12|3464.62
143|2020-10-19|1825.84
143|2020-10-06|2465.39
143|2020-10-23|2394.04
143|2020-10-15|1648.48
143|2020-10-17|3595.52
143|2020-10-09|4075.69
143|2020-11-12|2803.04
143|2020-11-21|3824.03
143|2020-11-16|1721.51
143|2020-11-07|1921.04
143|2020-11-26|2130.27
143|2020-11-09|1935.88
143|2020-11-14|2766.93
143|2020-11-03|2667.98
143|2020-11-05|2535.13
143|2020-11-27|3156.08
143|2020-11-30|2483.21
143|2020-11-04|2706.13
143|2020-11-28|4989.43
143|2020-11-06|3782.02
143|2020-11-25|2159.36
143|2020-11-13|2394.17
143|2020-11-23|2698.53
143|2020-11-10|2210.44
143|2020-11-24|2226.37
143|2020-11-18|3427.68
143|2020-11-19|1990.66
143|2020-11-17|2967.26
143|2020-11-02|2282.22
143|2020-11-20|2149.77
