mag|my_date|netto
423|2019-11-21|9541.01
423|2019-11-22|9301.8
423|2019-11-07|10325.5
423|2019-11-18|8149.39
423|2019-11-09|18647.19
423|2019-11-25|9476.87
423|2019-11-06|11261.52
423|2019-11-04|11370.91
423|2019-11-30|17561.34
423|2019-11-14|10276.67
423|2019-11-27|10086.43
423|2019-11-12|10635.15
423|2019-11-29|12248.19
423|2019-11-20|8242.45
423|2019-11-05|9849.42
423|2019-11-16|15371.18
423|2019-11-19|8794.6
423|2019-11-24|7400.06
423|2019-11-13|9581.08
423|2019-11-28|10489.42
423|2019-11-26|8686.36
423|2019-11-02|12436.17
423|2019-11-08|10942.63
423|2019-11-15|8818.74
423|2019-11-23|13680.03
423|2019-12-24|8336.74
423|2019-12-12|12163.3
423|2019-12-23|21254.47
423|2019-12-21|25386.81
423|2019-12-13|12145.36
423|2019-12-05|13071.02
423|2019-12-06|13058.56
423|2019-12-09|10590.57
423|2019-12-20|16294.25
423|2019-12-16|11798.28
423|2019-12-27|10791.5
423|2019-12-30|12082.5
423|2019-12-02|10179.79
423|2019-12-28|10785.98
423|2019-12-15|12307.92
423|2019-12-03|9892.39
423|2019-12-31|9206.13
423|2019-12-18|14383.41
423|2019-12-14|16726.05
423|2019-12-29|8016.64
423|2019-12-04|10684.15
423|2019-12-07|15048.02
423|2019-12-17|12465.66
423|2019-12-11|10128.6
423|2019-12-22|17135.73
423|2019-12-10|10228.49
423|2019-12-19|15505.97
423|2020-01-27|7917.05
423|2020-01-14|8712.02
423|2020-01-10|9945.33
423|2020-01-31|11088.55
423|2020-01-25|12265.68
423|2020-01-23|7666.61
423|2020-01-17|8457.47
423|2020-01-07|10791.96
423|2020-01-16|9935.41
423|2020-01-08|10506.38
423|2020-01-11|14663.45
423|2020-01-13|9129.38
423|2020-01-03|8545.5
423|2020-01-21|9206.65
423|2020-01-24|10258.91
423|2020-01-20|9810.74
423|2020-01-04|13789.06
423|2020-01-15|7880.89
423|2020-01-09|9241.78
423|2020-01-28|7527.54
423|2020-01-22|7826.77
423|2020-01-02|8829.61
423|2020-01-18|13721.93
423|2020-01-26|6328.61
423|2020-01-29|6056.73
423|2020-01-30|9580.17
423|2020-02-04|9749.61
423|2020-02-15|12497.9
423|2020-02-01|14810.32
423|2020-02-18|7808.34
423|2020-02-25|8637.12
423|2020-02-27|10320.85
423|2020-02-29|16951.71
423|2020-02-24|7660.51
423|2020-02-06|9174.37
423|2020-02-19|7935.42
423|2020-02-11|8849.66
423|2020-02-28|11034.27
423|2020-02-13|11057.15
423|2020-02-22|13240.94
423|2020-02-12|10669.74
423|2020-02-10|8190.06
423|2020-02-20|8884.58
423|2020-02-17|11197.26
423|2020-02-26|10468.73
423|2020-02-21|9560.49
423|2020-02-08|17335.38
423|2020-02-03|9321.95
423|2020-02-07|13020.62
423|2020-02-05|10802.72
423|2020-02-14|9925.76
423|2020-03-13|16880.28
423|2020-03-06|12212.15
423|2020-03-28|6630.63
423|2020-03-24|5921.03
423|2020-03-11|17960.12
423|2020-03-31|7484.13
423|2020-03-05|11731.62
423|2020-03-20|4870.05
423|2020-03-30|7379.42
423|2020-03-19|4339.14
423|2020-03-14|12969.31
423|2020-03-03|11035.55
423|2020-03-26|6034.17
423|2020-03-12|16586.36
423|2020-03-21|7151.08
423|2020-03-07|17757.7
423|2020-03-18|5683.93
423|2020-03-04|13440.47
423|2020-03-02|13025.25
423|2020-03-25|5938
423|2020-03-09|13095.4
423|2020-03-16|3907.61
423|2020-03-23|4937.91
423|2020-03-17|4108.46
423|2020-03-10|13140.8
423|2020-03-27|9112.47
423|2020-04-29|7539.01
423|2020-04-02|6527.61
423|2020-04-15|7122.77
423|2020-04-18|11347.54
423|2020-04-22|5688.91
423|2020-04-05|1834.04
423|2020-04-23|8014.27
423|2020-04-20|7315.53
423|2020-04-04|8415.16
423|2020-04-26|1780.19
423|2020-04-09|8797.75
423|2020-04-01|6981.62
423|2020-04-27|7392.9
423|2020-04-30|10768.24
423|2020-04-08|9047.47
423|2020-04-14|7740.06
423|2020-04-16|6719.63
423|2020-04-06|7367.59
423|2020-04-07|8365.98
423|2020-04-17|7833.01
423|2020-04-24|7914.12
423|2020-04-03|8815.33
423|2020-04-25|10013
423|2020-04-21|7977.82
423|2020-04-10|11260.93
423|2020-04-11|2363.28
423|2020-04-28|7214.56
423|2020-05-21|7580.48
423|2020-05-18|6904.98
423|2020-05-29|9112.35
423|2020-05-28|8404.26
423|2020-05-11|9897.31
423|2020-05-07|9896.61
423|2020-05-25|10232.27
423|2020-05-14|9949.38
423|2020-05-15|9740.5
423|2020-05-02|9572.43
423|2020-05-04|9165.17
423|2020-05-20|6672.98
423|2020-05-26|9402.35
423|2020-05-12|10310.64
423|2020-05-22|8213.69
423|2020-05-06|8256.26
423|2020-05-08|11582.97
423|2020-05-09|10077.72
423|2020-05-27|9034.66
423|2020-05-05|8230.85
423|2020-05-23|9265.6
423|2020-05-16|10214.1
423|2020-05-19|7174.94
423|2020-05-13|8788.13
423|2020-05-30|13408.4
423|2020-06-27|12244.77
423|2020-06-16|10112.42
423|2020-06-23|13762.68
423|2020-06-25|9637.05
423|2020-06-05|9431.15
423|2020-06-09|11856.54
423|2020-06-03|10837.1
423|2020-06-29|8140.01
423|2020-06-08|9574.76
423|2020-06-15|12563.9
423|2020-06-26|9746.95
423|2020-06-30|11734.16
423|2020-06-18|9076.16
423|2020-06-17|8634.98
423|2020-06-20|11575.5
423|2020-06-13|9544.17
423|2020-06-10|13006.73
423|2020-06-04|10215.83
423|2020-06-06|10354.49
423|2020-06-12|11854.55
423|2020-06-19|9696.33
423|2020-06-01|9631.62
423|2020-06-22|8922.1
423|2020-06-24|10590.59
423|2020-06-28|2956.39
423|2020-06-02|9349.93
423|2020-07-10|10703.97
423|2020-07-08|10474.47
423|2020-07-21|9808.91
423|2020-07-18|9885.92
423|2020-07-06|9618.4
423|2020-07-03|10844.03
423|2020-07-17|10709.21
423|2020-07-30|10387.18
423|2020-07-24|9930.28
423|2020-07-31|10359.28
423|2020-07-07|11039.05
423|2020-07-02|12219.55
423|2020-07-14|8830.86
423|2020-07-11|10986.11
423|2020-07-27|9359.16
423|2020-07-09|10986.37
423|2020-07-25|10431.28
