mag|my_date|netto
037|2019-11-21|3151.31
037|2019-11-04|3249.31
037|2019-11-14|2847.04
037|2019-11-13|1880.04
037|2019-11-18|2317.36
037|2019-11-28|3205.55
037|2019-11-06|2959.57
037|2019-11-07|2787.05
037|2019-11-16|2059.87
037|2019-11-25|2119.61
037|2019-11-22|2935.09
037|2019-11-29|3642.1
037|2019-11-26|2636.05
037|2019-11-27|2441.68
037|2019-11-20|2255.79
037|2019-11-30|1504.62
037|2019-11-15|2753.02
037|2019-11-12|2836.67
037|2019-11-19|2716.06
037|2019-11-09|1628.6
037|2019-11-02|1988.32
037|2019-11-05|3054.5
037|2019-11-08|3236.89
037|2019-11-23|2157.31
037|2019-12-05|3039.39
037|2019-12-24|2779.63
037|2019-12-16|3612.65
037|2019-12-23|7338.94
037|2019-12-06|3376.13
037|2019-12-09|3017.45
037|2019-12-20|5201.61
037|2019-12-27|3716.73
037|2019-12-12|2787.67
037|2019-12-30|4180.74
037|2019-12-28|1225.21
037|2019-12-02|3036.74
037|2019-12-21|3100.43
037|2019-12-31|3387.54
037|2019-12-11|2267.95
037|2019-12-18|3683.89
037|2019-12-22|2225.77
037|2019-12-14|2334.16
037|2019-12-04|3438.25
037|2019-12-07|1241.19
037|2019-12-17|3288.47
037|2019-12-10|3556.2
037|2019-12-19|3427.08
037|2019-12-03|2112.12
037|2019-12-13|3509.66
037|2020-01-14|2738.04
037|2020-01-10|3131.68
037|2020-01-25|1504.34
037|2020-01-07|2914.6
037|2020-01-16|2174.67
037|2020-01-09|3065.36
037|2020-01-27|2394.34
037|2020-01-17|3721.38
037|2020-01-31|1925
037|2020-01-03|3344.41
037|2020-01-24|2085.73
037|2020-01-08|2570.56
037|2020-01-20|2209.22
037|2020-01-28|2035.44
037|2020-01-13|3167.79
037|2020-01-02|3170.43
037|2020-01-29|2165.45
037|2020-01-11|1511.17
037|2020-01-22|2451.82
037|2020-01-30|2394.37
037|2020-01-15|2839.42
037|2020-01-18|1563.26
037|2020-01-21|2481.97
037|2020-01-23|2972.4
037|2020-01-04|1193.34
037|2020-02-08|1989.04
037|2020-02-11|2450.8
037|2020-02-14|3245.4
037|2020-02-15|1594.76
037|2020-02-25|2978.15
037|2020-02-18|3272.56
037|2020-02-13|3126.05
037|2020-02-24|3285.58
037|2020-02-12|2806.27
037|2020-02-04|2288.05
037|2020-02-28|3067.92
037|2020-02-17|3215.11
037|2020-02-29|2550.6
037|2020-02-19|2504.53
037|2020-02-27|2681.29
037|2020-02-22|1580.91
037|2020-02-26|2178.96
037|2020-02-06|3168.83
037|2020-02-10|2592.9
037|2020-02-21|2250.77
037|2020-02-20|3429.98
037|2020-02-07|3260.23
037|2020-02-01|2018.16
037|2020-02-03|2665.65
037|2020-02-05|2740.04
037|2020-03-03|2045.61
037|2020-03-04|3406.6
037|2020-03-21|1273.35
037|2020-03-07|1651.31
037|2020-03-28|1180.71
037|2020-03-27|1958.29
037|2020-03-26|1472.86
037|2020-03-09|2894.84
037|2020-03-17|2518.6
037|2020-03-11|3967.42
037|2020-03-06|3702.55
037|2020-03-12|3910.44
037|2020-03-20|1203.64
037|2020-03-30|1956.08
037|2020-03-24|2975.82
037|2020-03-14|2443.27
037|2020-03-19|1643.33
037|2020-03-25|1664.32
037|2020-03-13|4028.31
037|2020-03-02|4082.5
037|2020-03-23|1581.29
037|2020-03-05|3824.04
037|2020-03-16|3109.49
037|2020-03-31|1838.83
037|2020-03-10|3652.96
037|2020-03-18|2760.04
037|2020-04-24|2272.29
037|2020-04-27|2476.48
037|2020-04-15|1993
037|2020-04-11|655.05
037|2020-04-01|1589.27
037|2020-04-18|743.29
037|2020-04-04|1065.27
037|2020-04-08|1475.53
037|2020-04-22|1637.29
037|2020-04-02|2606.81
037|2020-04-09|2571.99
037|2020-04-29|2752.46
037|2020-04-23|1853.13
037|2020-04-30|2234.53
037|2020-04-14|1988.13
037|2020-04-16|2001.56
037|2020-04-06|2196.36
037|2020-04-07|2103.73
037|2020-04-17|2052.36
037|2020-04-25|794.4
037|2020-04-21|2501.81
037|2020-04-03|2318.36
037|2020-04-10|2816.81
037|2020-04-20|2524.39
037|2020-04-28|1999.39
037|2020-05-16|960.24
037|2020-05-18|2341.24
037|2020-05-20|2011.37
037|2020-05-25|1883.97
037|2020-05-28|2112.52
037|2020-05-21|2176.51
037|2020-05-11|2345.28
037|2020-05-07|1997.69
037|2020-05-14|2820.71
037|2020-05-13|2800.8
037|2020-05-26|2064.49
037|2020-05-04|1653.77
037|2020-05-02|1239.59
037|2020-05-08|2723.64
037|2020-05-19|1406.24
037|2020-05-27|2492.26
037|2020-05-06|1382.8
037|2020-05-05|2059.45
037|2020-05-22|1926.72
037|2020-05-12|2638.76
037|2020-05-29|2382.06
037|2020-05-15|2669.62
037|2020-05-30|1099.73
037|2020-05-23|1016.02
037|2020-06-18|2132.79
037|2020-06-12|2590.6
037|2020-06-30|2665.59
037|2020-06-05|1916.82
037|2020-06-22|2796.26
037|2020-06-09|1985.63
037|2020-06-29|1823.89
037|2020-06-03|1853.38
037|2020-06-26|2501.22
037|2020-06-20|1025.97
037|2020-06-25|2907.42
037|2020-06-10|3221.94
037|2020-06-01|1850.99
037|2020-06-16|2195.79
037|2020-06-19|2985.9
037|2020-06-06|1502.99
037|2020-06-27|1376.51
037|2020-06-04|1709.43
037|2020-06-08|2298.7
037|2020-06-15|2499.61
037|2020-06-24|1192.94
037|2020-06-02|2306.4
037|2020-06-23|3144.43
037|2020-06-13|1614.62
037|2020-06-17|2719.85
037|2020-07-14|2275.14
037|2020-07-23|1815.9
037|2020-07-24|3618.66
037|2020-07-17|2527.72
037|2020-07-16|2157.24
037|2020-07-30|2580.41
037|2020-07-04|1224.92
037|2020-07-08|1960.7
037|2020-07-21|2590.07
037|2020-07-09|2106.69
037|2020-07-27|2363.54
037|2020-07-03|2203.71
037|2020-07-10|2082.11
037|2020-07-25|1393.63
037|2020-07-01|1683.84
037|2020-07-28|1861.19
037|2020-07-02|2720.66
037|2020-07-31|2511.04
037|2020-07-11|1791.5
037|2020-07-18|1435.67
037|2020-07-20|2577.57
037|2020-07-13|2775.6
037|2020-07-07|2561.4
037|2020-07-29|2681.87
037|2020-07-15|2317.87
037|2020-07-22|3087.5
037|2020-07-06|1803.34
037|2020-08-25|2801.3
037|2020-08-29|964.95
037|2020-08-08|1381.43
037|2020-08-19|2786.39
037|2020-08-04|2774.83
037|2020-08-05|2715.42
037|2020-08-31|2110.43
037|2020-08-26|2345.55
037|2020-08-06|1901.49
037|2020-08-10|2957.59
037|2020-08-18|2313.47
037|2020-08-28|1842.69
037|2020-08-24|2183.96
037|2020-08-22|1507.37
037|2020-08-14|3178.31
037|2020-08-17|2734.02
037|2020-08-21|2038.04
037|2020-08-01|1049.37
037|2020-08-13|2622.19
037|2020-08-12|2467.32
037|2020-08-07|2513.3
037|2020-08-27|2295.75
037|2020-08-11|2450.7
037|2020-08-03|1678.27
037|2020-08-20|2795.33
037|2020-09-09|2973.49
037|2020-09-05|1732.44
037|2020-09-15|2263.82
037|2020-09-26|777.41
037|2020-09-08|2350.52
037|2020-09-23|2048.28
037|2020-09-16|1906.81
037|2020-09-19|1139.04
037|2020-09-29|1546.52
037|2020-09-12|1507.12
037|2020-09-25|1844.82
037|2020-09-02|2037.2
037|2020-09-04|1856.07
037|2020-09-30|2184.19
037|2020-09-11|2455.49
037|2020-09-28|2187.27
037|2020-09-17|2005.48
037|2020-09-24|1846.04
037|2020-09-18|1883.89
037|2020-09-03|2276.11
037|2020-09-07|2984.33
037|2020-09-14|2350.42
037|2020-09-10|2083.36
037|2020-09-21|2039.82
037|2020-09-22|1773.81
037|2020-09-01|1607.8
037|2020-10-21|1879.73
037|2020-10-17|1189.83
037|2020-10-07|2386.59
037|2020-10-31|1121.87
037|2020-10-10|1644.49
037|2020-10-15|2362.61
037|2020-10-19|1927.29
037|2020-10-27|1892.85
037|2020-10-24|732.09
037|2020-10-05|2222.25
037|2020-10-20|2527.6
037|2020-10-28|1571.48
037|2020-10-02|2217.57
037|2020-10-30|1723.87
037|2020-10-26|2013.38
037|2020-10-29|1547.84
037|2020-10-03|970.35
037|2020-10-14|1389.52
037|2020-10-13|2235.42
037|2020-10-06|2413.09
037|2020-10-12|2531.29
037|2020-10-23|3602.25
037|2020-10-09|2973.83
037|2020-10-22|2388.61
037|2020-10-08|2246.6
037|2020-10-16|2187.04
037|2020-10-01|2493.71
037|2020-11-23|1989.99
037|2020-11-20|2336.4
037|2020-11-26|2399.86
037|2020-11-30|2324
037|2020-11-13|1914.13
037|2020-11-21|1285.13
037|2020-11-25|2321.08
037|2020-11-06|2509.93
037|2020-11-07|994.42
037|2020-11-24|2931.99
037|2020-11-05|2230.37
037|2020-11-12|2583.33
037|2020-11-18|2437.48
037|2020-11-19|2046.84
037|2020-11-16|1883.98
037|2020-11-17|2290.31
037|2020-11-02|2392.74
037|2020-11-14|939.39
037|2020-11-09|2439.24
037|2020-11-10|2350.69
037|2020-11-28|1431.08
037|2020-11-04|1880.15
037|2020-11-03|2432.08
037|2020-11-27|2687.81
