mag|my_date|netto
106|2019-11-08|7040.82
106|2019-11-16|5280.42
106|2019-11-30|5109.44
106|2019-11-05|5191.15
106|2019-11-26|7223.16
106|2019-11-09|4078.14
106|2019-11-27|6940.69
106|2019-11-15|5960.55
106|2019-11-02|3760.84
106|2019-11-19|4839.36
106|2019-11-13|5763.55
106|2019-11-22|6515.11
106|2019-11-25|5503.47
106|2019-11-04|4906.61
106|2019-11-07|5199.92
106|2019-11-28|6755.35
106|2019-11-20|4722.78
106|2019-11-06|5142.81
106|2019-11-18|5479.89
106|2019-11-12|6510.79
106|2019-11-23|3952.27
106|2019-11-29|8228.32
106|2019-11-14|5364.81
106|2019-11-21|5674.49
106|2019-12-18|9870.45
106|2019-12-17|10578.16
106|2019-12-14|5562.77
106|2019-12-13|7687.47
106|2019-12-03|6801.98
106|2019-12-21|8521.01
106|2019-12-09|5884.5
106|2019-12-27|9944.77
106|2019-12-07|3785.14
106|2019-12-28|4602.7
106|2019-12-22|5045.29
106|2019-12-04|6474.45
106|2019-12-10|7430.48
106|2019-12-19|9254.11
106|2019-12-12|6612.44
106|2019-12-23|20130.22
106|2019-12-20|13628.13
106|2019-12-11|5472.62
106|2019-12-05|7093.34
106|2019-12-02|5535.26
106|2019-12-30|10516.33
106|2019-12-24|5631.94
106|2019-12-06|7182.55
106|2019-12-16|10152.25
106|2019-12-31|3665.29
106|2020-01-31|4880.19
106|2020-01-11|3860.66
106|2020-01-09|6281.17
106|2020-01-23|5792.2
106|2020-01-15|4595.09
106|2020-01-13|6371.2
106|2020-01-04|3519.97
106|2020-01-07|6170.94
106|2020-01-18|2810.74
106|2020-01-29|4258.48
106|2020-01-27|4914.57
106|2020-01-14|5306.78
106|2020-01-21|6130.14
106|2020-01-22|4293.32
106|2020-01-08|5959.12
106|2020-01-17|4003.9
106|2020-01-24|5392.66
106|2020-01-20|5004.18
106|2020-01-28|5948.81
106|2020-01-16|6005.39
106|2020-01-25|3380.86
106|2020-01-03|7330.51
106|2020-01-02|5459.71
106|2020-01-10|6051.5
106|2020-01-30|5048.05
106|2020-02-27|6014.18
106|2020-02-15|3598.03
106|2020-02-05|4667.52
106|2020-02-24|5002.82
106|2020-02-01|3734.1
106|2020-02-10|5318.76
106|2020-02-21|5157.19
106|2020-02-12|6100.39
106|2020-02-19|5113.08
106|2020-02-06|5073.22
106|2020-02-28|8025.56
106|2020-02-26|4597.39
106|2020-02-03|6583.85
106|2020-02-20|4797.13
106|2020-02-29|5122.39
106|2020-02-25|5658.19
106|2020-02-04|5056.03
106|2020-02-07|6142.27
106|2020-02-22|3406.22
106|2020-02-08|3529.94
106|2020-02-14|7459.3
106|2020-02-17|5843.02
106|2020-02-13|5986.01
106|2020-02-18|5182.46
106|2020-02-11|7134.39
106|2020-03-09|5103.49
106|2020-03-20|2058.55
106|2020-03-02|7533.24
106|2020-03-05|6913.74
106|2020-03-06|7552.59
106|2020-03-18|1364.21
106|2020-03-04|5478.96
106|2020-03-19|2196.62
106|2020-03-30|1720.34
106|2020-03-27|2039.42
106|2020-03-03|8473.15
106|2020-03-12|6693.02
106|2020-03-23|1552.48
106|2020-03-26|1630.9
106|2020-03-17|2077.87
106|2020-03-11|7381.75
106|2020-03-13|5083.89
106|2020-03-24|1635.42
106|2020-03-10|7717.71
106|2020-03-07|5369.46
106|2020-03-16|2491.98
106|2020-03-25|1696.35
106|2020-03-31|1857.09
106|2020-03-14|3205.47
106|2020-04-06|2455.77
106|2020-04-28|2783.63
106|2020-04-02|2347.73
106|2020-04-30|2352.82
106|2020-04-20|3171.99
106|2020-04-03|2185.37
106|2020-04-14|2257.59
106|2020-04-10|2548.53
106|2020-04-07|2604.46
106|2020-04-27|2597.23
106|2020-04-24|2691.82
106|2020-04-15|2623.63
106|2020-04-22|2458.59
106|2020-04-21|2467.84
