mag|my_date|netto
008|2019-11-12|5909.88
008|2019-11-09|10981.24
008|2019-11-24|5501.28
008|2019-11-06|4708.12
008|2019-11-14|4096.42
008|2019-11-20|3047.61
008|2019-11-02|6140.2
008|2019-11-16|6292.18
008|2019-11-28|3985.4
008|2019-11-25|4139.49
008|2019-11-08|5990.87
008|2019-11-26|3514.82
008|2019-11-15|4482.78
008|2019-11-18|4616.62
008|2019-11-22|4712.93
008|2019-11-04|5332.27
008|2019-11-30|7488.51
008|2019-11-13|3612.05
008|2019-11-21|3544.23
008|2019-11-05|3106.14
008|2019-11-27|4445.42
008|2019-11-07|4506.49
008|2019-11-23|7742.74
008|2019-11-19|4657.23
008|2019-11-29|8398.56
008|2019-12-04|4351.74
008|2019-12-05|6252.37
008|2019-12-15|7763.54
008|2019-12-14|9669.96
008|2019-12-29|13769.72
008|2019-12-18|5831.18
008|2019-12-11|4226.13
008|2019-12-22|15442.85
008|2019-12-20|8014.48
008|2019-12-02|4535.42
008|2019-12-09|5307.74
008|2019-12-30|14400.15
008|2019-12-17|5456.42
008|2019-12-12|4547.42
008|2019-12-21|10171.51
008|2019-12-19|7280.56
008|2019-12-03|4213.57
008|2019-12-28|11944.38
008|2019-12-13|5500.05
008|2019-12-24|11924.12
008|2019-12-06|6680.76
008|2019-12-27|13635.11
008|2019-12-10|4111.08
008|2019-12-23|17015.33
008|2019-12-31|10538.36
008|2019-12-07|8949.2
008|2019-12-16|4368.43
008|2020-01-31|9508
008|2020-01-22|8396.5
008|2020-01-21|8317.74
008|2020-01-16|8574.68
008|2020-01-20|10087.5
008|2020-01-24|7423.47
008|2020-01-13|10165.31
008|2020-01-09|8353.87
008|2020-01-15|8139.41
008|2020-01-30|6775.74
008|2020-01-28|7805.42
008|2020-01-27|10239.98
008|2020-01-03|10983.61
008|2020-01-23|8361.11
008|2020-01-29|8665.7
008|2020-01-02|13064.89
008|2020-01-18|9517.75
008|2020-01-11|8116.56
008|2020-01-07|10739.01
008|2020-01-04|14172.03
008|2020-01-26|4645.05
008|2020-01-08|9231.17
008|2020-01-14|10087.26
008|2020-01-17|8551.78
008|2020-01-10|6458.8
008|2020-01-25|7442.49
