mag|my_date|netto
095|2019-11-08|10424.72
095|2019-11-29|10091.85
095|2019-11-22|10374.61
095|2019-11-14|6303.55
095|2019-11-21|8536.63
095|2019-11-18|6554.72
095|2019-11-04|8077.7
095|2019-11-25|8086.57
095|2019-11-26|8275.05
095|2019-11-12|7222.19
095|2019-11-07|6948.27
095|2019-11-05|5549.83
095|2019-11-09|6789.8
095|2019-11-02|5144.37
095|2019-11-15|7486.82
095|2019-11-19|6448.45
095|2019-11-23|7848.86
095|2019-11-20|6160.24
095|2019-11-16|6952.01
095|2019-11-30|6951.52
095|2019-11-27|7414.77
095|2019-11-13|6999.6
095|2019-11-28|7371.47
095|2019-11-06|6714.5
095|2019-12-23|23107.9
095|2019-12-31|5198.83
095|2019-12-24|10547
095|2019-12-12|7990.84
095|2019-12-10|8424.96
095|2019-12-27|8089.26
095|2019-12-16|8998.57
095|2019-12-20|14846.99
095|2019-12-14|5098.15
095|2019-12-05|13222.57
095|2019-12-03|8045.88
095|2019-12-09|6509.26
095|2019-12-06|12881.93
095|2019-12-19|11775.27
095|2019-12-28|4122.37
095|2019-12-02|9415.22
095|2019-12-04|8856.15
095|2019-12-13|8270.55
095|2019-12-22|459.45
095|2019-12-21|12614.61
095|2019-12-30|10541.83
095|2019-12-07|6980.43
095|2019-12-17|11920.13
095|2019-12-11|8085.9
095|2019-12-18|11767.61
095|2020-01-29|5890.85
095|2020-01-20|6239.39
095|2020-01-25|5111.61
095|2020-01-16|8299.74
095|2020-01-30|6055.42
095|2020-01-15|6094.2
095|2020-01-03|8251.37
095|2020-01-27|5986
095|2020-01-18|6227.19
095|2020-01-24|6355.26
095|2020-01-31|7871.85
095|2020-01-22|5452.46
095|2020-01-07|7158.61
095|2020-01-09|7673.84
095|2020-01-10|9056.36
095|2020-01-04|4518.73
095|2020-01-21|6016.33
095|2020-01-28|6022.12
095|2020-01-14|6248.66
095|2020-01-08|7025.02
095|2020-01-17|8285.08
095|2020-01-23|6245.22
095|2020-01-13|7032.01
095|2020-01-11|5244.83
095|2020-01-02|8311.03
095|2020-02-14|10097.1
095|2020-02-26|6926.83
095|2020-02-08|5093.7
095|2020-02-05|5998.84
095|2020-02-11|7314.46
095|2020-02-18|6355.39
095|2020-02-10|6618.04
095|2020-02-25|6118.2
095|2020-02-04|4713.92
095|2020-02-29|6890.9
095|2020-02-21|6731.53
095|2020-02-19|6975.15
095|2020-02-01|6106.53
095|2020-02-12|9056.47
095|2020-02-15|4956.35
095|2020-02-17|6584.56
095|2020-02-13|7719.71
095|2020-02-24|5569.02
095|2020-02-22|5030.4
095|2020-02-28|7887.8
095|2020-02-07|6977.21
095|2020-02-27|8001.93
095|2020-02-06|7556.14
095|2020-02-20|6397.59
095|2020-02-03|7296.42
095|2020-03-18|3547.51
095|2020-03-02|8367.78
095|2020-03-07|7424.82
095|2020-03-04|6733.69
095|2020-03-17|3467.1
095|2020-03-03|9456.52
095|2020-03-14|4026.26
095|2020-03-24|4612.67
095|2020-03-09|8657.38
095|2020-03-11|8664.79
095|2020-03-05|8972.46
095|2020-03-12|10201.85
095|2020-03-16|3733.5
095|2020-03-25|3078.47
095|2020-03-20|4036.92
095|2020-03-19|3824.38
095|2020-03-13|7904.61
095|2020-03-23|2747.44
095|2020-03-10|9509.62
095|2020-03-21|2822.42
095|2020-03-06|8332.47
095|2020-04-08|5962.2
095|2020-04-30|6508.38
095|2020-04-04|1271.8
095|2020-04-15|4983.39
095|2020-04-16|3044.07
095|2020-04-06|3187.05
095|2020-04-22|3379.43
095|2020-04-10|3706.45
095|2020-04-01|2605.61
095|2020-04-09|4533.32
095|2020-04-23|3875.11
095|2020-04-29|4514.63
095|2020-04-03|2889.83
095|2020-04-24|4389.34
095|2020-04-14|3717.96
095|2020-04-27|4698.55
095|2020-04-17|5088.96
095|2020-04-21|4287.07
095|2020-04-20|5121.37
095|2020-04-02|2677.25
095|2020-04-07|3910.7
095|2020-04-28|3809.18
095|2020-05-04|6784.49
095|2020-05-18|6671.12
095|2020-05-20|5082.24
095|2020-05-15|5544.75
095|2020-05-25|5327.16
095|2020-05-05|5087.21
095|2020-05-22|7972.58
095|2020-05-07|6053.51
