mag|my_date|netto
127|2019-11-19|2544.2
127|2019-11-22|3587.62
127|2019-11-16|1568.44
127|2019-11-15|2920.14
127|2019-11-30|2711.21
127|2019-11-23|2430.18
127|2019-11-09|2270.14
127|2019-11-02|1401.97
127|2019-11-20|2295.52
127|2019-11-27|2944.38
127|2019-11-12|3259.52
127|2019-11-05|1838.04
127|2019-11-28|3141.01
127|2019-11-13|3409.9
127|2019-11-06|2897.71
127|2019-11-26|2735.24
127|2019-11-14|2486.71
127|2019-11-21|2914.79
127|2019-11-25|2362.92
127|2019-11-08|4343.73
127|2019-11-07|2484.54
127|2019-11-29|2380.38
127|2019-11-18|1986.69
127|2019-11-04|2260.79
127|2019-12-04|2679.82
127|2019-12-22|969.94
127|2019-12-07|2136.34
127|2019-12-18|5714.71
127|2019-12-16|4994.91
127|2019-12-31|2150.16
127|2019-12-11|4480.68
127|2019-12-14|2764.92
127|2019-12-12|3395.81
127|2019-12-09|3440.53
127|2019-12-30|3867
127|2019-12-19|4790.25
127|2019-12-17|4587.5
127|2019-12-03|2464.92
127|2019-12-28|1685.13
127|2019-12-24|5819.03
127|2019-12-05|3450.26
127|2019-12-10|3314.21
127|2019-12-23|10467.44
127|2019-12-13|2583.1
127|2019-12-06|3926.96
127|2019-12-21|5321.93
127|2019-12-27|3881.56
127|2019-12-02|2311.89
127|2019-12-20|5883.3
127|2020-01-22|1379.49
127|2020-01-04|1604.97
127|2020-01-27|2516.65
127|2020-01-20|2656.63
127|2020-01-02|2542.1
127|2020-01-16|2575.72
127|2020-01-09|3458.98
127|2020-01-07|2586.84
127|2020-01-08|2209.51
127|2020-01-18|2059.32
127|2020-01-17|2508.93
127|2020-01-13|3896.92
127|2020-01-23|2614.32
127|2020-01-30|2848.43
127|2020-01-29|2799.65
127|2020-01-10|4058.36
127|2020-01-11|1821.69
127|2020-01-28|1983.72
127|2020-01-21|2773.94
127|2020-01-25|1472.17
127|2020-01-15|3039.88
127|2020-01-24|2666.75
127|2020-01-03|2756.37
127|2020-01-31|2959.36
127|2020-01-14|3035.96
127|2020-02-10|2450.77
127|2020-02-13|3149.47
127|2020-02-22|2236.82
127|2020-02-07|2117.96
127|2020-02-20|2705.86
127|2020-02-06|2450.65
127|2020-02-21|2593.61
127|2020-02-05|2263.03
127|2020-02-27|2117.96
127|2020-02-14|2988.89
127|2020-02-12|2907.36
127|2020-02-03|2354.82
127|2020-02-28|2875.49
127|2020-02-25|1376.54
127|2020-02-24|2871.39
127|2020-02-01|2321.61
127|2020-02-26|2024.22
127|2020-02-19|2723.9
127|2020-02-18|2466.25
127|2020-02-17|1961.18
127|2020-02-29|2526.36
127|2020-02-08|2085.32
127|2020-02-11|2616.61
127|2020-02-04|1787.41
127|2020-02-15|2285.12
127|2020-03-06|2739.52
127|2020-03-26|1631.96
127|2020-03-25|1343.5
127|2020-03-02|3005.07
127|2020-03-21|1105.94
127|2020-03-14|2388.37
127|2020-03-05|3313.82
127|2020-03-28|1123.67
127|2020-03-07|2658.43
127|2020-03-19|2345.6
127|2020-03-16|1428
127|2020-03-13|3963.73
127|2020-03-09|2280.29
127|2020-03-23|1275.42
127|2020-03-20|1563.69
127|2020-03-27|1774.57
127|2020-03-12|3322.77
127|2020-03-04|2560.12
127|2020-03-17|1442.78
127|2020-03-10|4089.9
127|2020-03-30|1404.73
127|2020-03-24|1503.31
127|2020-03-31|1118.41
127|2020-03-03|3015.83
127|2020-03-18|1600.38
127|2020-03-11|3572.83
127|2020-04-10|3372.14
127|2020-04-08|2219.37
127|2020-04-04|1002.61
127|2020-04-25|1991.42
127|2020-04-17|1994.89
127|2020-04-03|2494.02
127|2020-04-07|2102.74
127|2020-04-24|1763.02
127|2020-04-30|2863.05
127|2020-04-06|2218.77
127|2020-04-14|1654.85
127|2020-04-11|1207.68
127|2020-04-28|1685.41
127|2020-04-21|1236.69
127|2020-04-09|2551.52
127|2020-04-15|1598.99
127|2020-04-18|1580.39
127|2020-04-27|1890.82
127|2020-04-01|1899.59
127|2020-04-02|2120
127|2020-04-23|2123.82
127|2020-04-20|2236.24
127|2020-04-29|1643.97
127|2020-04-22|1406.3
127|2020-04-16|2130.94
127|2020-05-22|2682.14
127|2020-05-04|1520.78
127|2020-05-09|1984.05
127|2020-05-29|2181.78
127|2020-05-08|2522.75
127|2020-05-26|2285.7
127|2020-05-27|2584.84
127|2020-05-02|2567.51
127|2020-05-20|2685.54
127|2020-05-06|853.57
127|2020-05-12|1659.3
127|2020-05-30|1671.67
127|2020-05-16|1746.28
127|2020-05-23|1440.69
127|2020-05-05|2065.94
127|2020-05-13|1891.36
127|2020-05-15|2075.76
127|2020-05-11|1957.76
127|2020-05-18|2514.06
127|2020-05-25|1792.56
127|2020-05-28|1716.07
127|2020-05-19|1943
127|2020-05-14|1594.1
127|2020-05-21|1843.86
127|2020-05-07|2070.52
127|2020-06-20|2026.69
127|2020-06-22|2902.16
127|2020-06-02|2154.88
127|2020-06-10|2506.86
127|2020-06-04|1735.7
127|2020-06-12|4699.62
127|2020-06-24|2474.73
127|2020-06-17|2359.91
127|2020-06-23|2955.43
127|2020-06-09|2258.05
127|2020-06-25|1872.64
127|2020-06-27|1942.19
127|2020-06-01|2558.04
127|2020-06-18|2286.97
127|2020-06-26|3364.81
127|2020-06-29|1816.69
127|2020-06-30|3159.57
127|2020-06-05|1502.23
127|2020-06-19|2612.85
127|2020-06-03|2203.8
127|2020-06-13|1458.27
127|2020-06-16|2384.81
127|2020-06-06|1649.02
127|2020-06-15|2673.82
127|2020-06-08|2548.07
127|2020-07-07|2736.48
127|2020-07-09|2155.24
127|2020-07-30|3157.63
127|2020-07-15|3317.47
127|2020-07-11|2752.08
127|2020-07-01|2742.42
127|2020-07-23|2556.22
127|2020-07-18|3167.91
127|2020-07-13|2420.33
127|2020-07-29|2764.58
127|2020-07-16|2504.18
127|2020-07-08|2936.73
127|2020-07-20|2641.65
127|2020-07-04|1368.14
127|2020-07-06|2007.99
127|2020-07-22|2994.82
127|2020-07-21|2677.91
127|2020-07-17|3101.9
127|2020-07-31|3510.19
127|2020-07-24|2558.32
127|2020-07-14|2889.9
127|2020-07-10|2832.79
127|2020-07-25|2269.53
127|2020-07-28|2801.66
127|2020-07-03|2676.67
127|2020-07-02|2443.96
127|2020-07-27|2441.65
127|2020-08-06|2481.26
127|2020-08-27|3041.59
127|2020-08-13|2464.92
127|2020-08-28|2840.47
127|2020-08-12|2833.68
127|2020-08-31|3410.27
127|2020-08-20|3455.34
127|2020-08-03|3340.78
127|2020-08-21|3574.68
127|2020-08-17|3402.6
127|2020-08-18|2593.74
127|2020-08-19|1592.22
127|2020-08-24|2808.43
127|2020-08-22|2683.81
127|2020-08-07|3831.87
127|2020-08-29|2771.51
127|2020-08-04|2429.16
127|2020-08-11|3857.79
127|2020-08-05|2640.64
127|2020-08-26|3319.84
127|2020-08-08|1929.96
127|2020-08-01|3096.58
127|2020-08-14|3706.32
127|2020-08-10|3174.01
127|2020-08-25|2767.1
127|2020-09-25|2306.94
127|2020-09-04|2829
127|2020-09-28|2077.24
127|2020-09-21|2607.8
127|2020-09-03|2737.91
127|2020-09-23|2878.36
127|2020-09-14|2186
127|2020-09-24|3207.79
127|2020-09-18|2840.93
127|2020-09-01|2050.17
127|2020-09-10|2205.29
127|2020-09-29|2098.24
127|2020-09-12|2022.12
