mag|my_date|netto
375|2019-11-05|6153.8
375|2019-11-23|6534.17
375|2019-11-25|4863.36
375|2019-11-06|6356.55
375|2019-11-15|4968.93
375|2019-11-04|5923.4
375|2019-11-29|6431.4
375|2019-11-26|6434.22
375|2019-11-21|4754.54
375|2019-11-12|6651.94
375|2019-11-20|4016.96
375|2019-11-08|7228.12
375|2019-11-22|6802.5
375|2019-11-19|4518.36
375|2019-11-27|5025.91
375|2019-11-07|5891.57
375|2019-11-24|2791.54
375|2019-11-09|8702.6
375|2019-11-13|6343.75
375|2019-11-14|6845.22
375|2019-11-02|7146.54
375|2019-11-18|3644.28
375|2019-11-16|6148.48
375|2019-11-28|5005.49
375|2019-11-30|6182.52
375|2019-12-14|9085.27
375|2019-12-31|3424.86
375|2019-12-13|8897.62
375|2019-12-11|7102.18
375|2019-12-02|5285.06
375|2019-12-28|5652.01
375|2019-12-06|7602.21
375|2019-12-17|12103.99
375|2019-12-04|5707.66
375|2019-12-24|9919.04
375|2019-12-22|13626.47
375|2019-12-20|15906.09
375|2019-12-23|22552.99
375|2019-12-10|8273.06
375|2019-12-27|6376.13
375|2019-12-05|9560.08
375|2019-12-21|17125.78
375|2019-12-03|6019.42
375|2019-12-29|2235.93
375|2019-12-15|6645.27
375|2019-12-16|9889.97
375|2019-12-30|7622.58
375|2019-12-09|6645.86
375|2019-12-19|12044.9
375|2019-12-18|10830.71
375|2019-12-07|7286.43
375|2019-12-12|6990.97
375|2020-01-30|3888.56
375|2020-01-17|5537.28
375|2020-01-13|4769.37
375|2020-01-11|5889.34
375|2020-01-14|3988.46
375|2020-01-07|5978.98
375|2020-01-28|3288.66
375|2020-01-08|4703.23
375|2020-01-10|6599.24
375|2020-01-21|3618.27
375|2020-01-22|4661.76
375|2020-01-15|4146.03
375|2020-01-25|5355.65
375|2020-01-31|6075.45
375|2020-01-26|1573.52
375|2020-01-09|4881.96
375|2020-01-29|3897
375|2020-01-04|4204.27
375|2020-01-18|4193.64
375|2020-01-02|5761.41
375|2020-01-27|4492.74
375|2020-01-23|4222.35
375|2020-01-16|5548.79
375|2020-01-24|4828.11
375|2020-01-20|4894.34
375|2020-01-03|4871.27
375|2020-02-12|5524.83
375|2020-02-26|5661.3
375|2020-02-15|5014.76
375|2020-02-17|4481.53
375|2020-02-14|7835.91
375|2020-02-27|5210.82
375|2020-02-20|4454.4
375|2020-02-22|4276.68
375|2020-02-13|7397.46
375|2020-02-10|4238.91
375|2020-02-01|6509.37
375|2020-02-18|4892.01
375|2020-02-29|8193.81
375|2020-02-05|4769.74
375|2020-02-19|4724.47
375|2020-02-04|4662.13
375|2020-02-03|3696.95
375|2020-02-11|5220.69
375|2020-02-07|6154.14
375|2020-02-28|7223.88
375|2020-02-25|5577.97
375|2020-02-24|4800
375|2020-02-08|5558.85
375|2020-02-06|4838.49
375|2020-02-21|5646.24
375|2020-03-03|6419.16
375|2020-03-26|3836.93
375|2020-03-19|2287.19
375|2020-03-11|7277.1
375|2020-03-28|3462.98
