mag|my_date|netto
076|2019-11-15|6777.65
076|2019-11-30|9746.2
076|2019-11-06|5010.27
076|2019-11-22|6753.49
076|2019-11-18|5936.24
076|2019-11-02|4437.03
076|2019-11-19|5886.64
076|2019-11-23|6238.18
076|2019-11-12|7409.25
076|2019-11-16|6118.54
076|2019-11-05|5368.1
076|2019-11-09|6529.3
076|2019-11-26|6895.01
076|2019-11-29|9394.01
076|2019-11-25|6216.9
076|2019-11-27|7024.36
076|2019-11-04|6323.85
076|2019-11-14|5686.58
076|2019-11-21|8415.84
076|2019-11-13|6589.53
076|2019-11-08|8317.5
076|2019-11-07|6772.02
076|2019-11-28|6677.07
076|2019-11-20|5438.99
076|2019-12-07|7075.55
076|2019-12-17|9231.23
076|2019-12-18|10424.65
076|2019-12-03|8454.79
076|2019-12-04|9287.08
076|2019-12-27|7561.06
076|2019-12-12|8254.71
076|2019-12-21|10192.01
076|2019-12-31|6047.5
076|2019-12-14|5739.67
076|2019-12-24|10399.07
076|2019-12-22|6459.65
076|2019-12-28|6296.44
076|2019-12-11|8736.26
076|2019-12-09|5904.55
076|2019-12-02|6956.18
076|2019-12-20|14460.43
076|2019-12-23|21655.42
076|2019-12-10|8849.78
076|2019-12-16|10547.15
076|2019-12-19|13323.62
076|2019-12-06|10055
076|2019-12-13|9430.39
076|2019-12-05|14152.54
076|2019-12-30|11927.57
076|2020-01-14|6307.26
076|2020-01-27|6091.27
076|2020-01-22|5100.46
076|2020-01-25|6104.05
076|2020-01-29|5928
076|2020-01-20|6598.63
076|2020-01-23|6430.73
076|2020-01-31|6448.94
076|2020-01-28|6672.75
076|2020-01-21|6694.6
076|2020-01-09|7524.17
076|2020-01-15|5579.25
076|2020-01-13|6244.6
076|2020-01-16|6334
076|2020-01-04|4525.53
076|2020-01-30|6281.21
076|2020-01-17|7498.46
076|2020-01-24|7194.29
076|2020-01-03|7324.12
076|2020-01-10|8409
076|2020-01-08|5904.71
076|2020-01-07|6547.61
076|2020-01-02|6833.8
076|2020-01-11|5797.16
076|2020-01-18|5364.55
076|2020-02-13|8564.14
076|2020-02-01|6099.52
076|2020-02-11|7386.47
076|2020-02-10|7368.5
076|2020-02-15|5907.49
076|2020-02-03|5644.02
076|2020-02-26|6390.64
076|2020-02-19|5711.14
076|2020-02-21|7973.87
076|2020-02-07|7384.04
076|2020-02-28|8334.22
076|2020-02-17|5995.76
076|2020-02-27|6210.78
076|2020-02-20|5583.05
076|2020-02-08|5805.94
076|2020-02-04|5308.98
076|2020-02-29|6772.34
076|2020-02-12|7619.59
076|2020-02-14|10066.12
076|2020-02-05|5305.68
076|2020-02-06|5483.18
076|2020-02-22|5431.35
076|2020-02-24|6285.69
076|2020-02-18|5166.18
076|2020-02-25|6182.69
076|2020-03-16|2251.08
076|2020-03-13|6719.62
076|2020-03-04|7732.96
076|2020-03-19|2140.96
076|2020-03-23|3037.71
076|2020-03-24|4311.34
076|2020-03-03|6794.2
076|2020-03-02|6574.39
076|2020-03-06|8169.76
076|2020-03-31|3081.58
076|2020-03-25|1726.72
076|2020-03-12|7622.16
076|2020-03-10|9753.28
076|2020-03-27|2553.49
076|2020-03-09|6416.9
076|2020-03-21|1725.24
076|2020-03-05|7331.61
076|2020-03-30|2285.29
076|2020-03-18|2510.23
076|2020-03-17|2188
076|2020-03-20|2147.99
076|2020-03-07|6052.33
076|2020-03-26|3672.18
076|2020-03-28|1759.03
076|2020-03-11|8358.89
076|2020-04-30|3748.27
076|2020-04-08|2153.77
076|2020-04-03|2514.2
076|2020-04-10|4837.93
076|2020-04-28|4023.99
076|2020-04-17|2899.91
076|2020-04-02|3077.29
076|2020-04-11|1679.62
076|2020-04-15|4803.46
076|2020-04-20|3770.59
076|2020-04-16|2730.25
076|2020-04-14|3198.96
076|2020-04-27|3325.63
076|2020-04-21|3236.53
076|2020-04-05|138.87
076|2020-04-25|2504.17
076|2020-04-24|3849.5
076|2020-04-06|2702.48
076|2020-04-18|2036.82
076|2020-04-07|3201.31
076|2020-04-23|3925.47
076|2020-04-29|4412.13
076|2020-04-01|2685.38
076|2020-04-09|3326
076|2020-04-04|1045.22
076|2020-04-22|3713.16
076|2020-05-27|4822.7
076|2020-05-04|6560.05
076|2020-05-23|4857.58
076|2020-05-13|5296.03
076|2020-05-02|2917.35
076|2020-05-07|6228.12
076|2020-05-20|5357.96
076|2020-05-12|4896.86
076|2020-05-05|4747.39
