mag|my_date|netto
048|2019-11-06|4257.52
048|2019-11-02|1045.74
048|2019-11-20|4033.09
048|2019-11-25|4025.19
048|2019-11-07|3996.38
048|2019-11-28|3943.8
048|2019-11-23|1944.69
048|2019-11-26|3953.59
048|2019-11-13|4837.15
048|2019-11-21|4361.85
048|2019-11-27|4915.73
048|2019-11-16|1723.03
048|2019-11-05|3851.39
048|2019-11-12|4029.42
048|2019-11-14|4623.73
048|2019-11-09|2791.27
048|2019-11-04|3250.89
048|2019-11-18|3667.5
048|2019-11-22|4628.51
048|2019-11-29|4830.27
048|2019-11-19|3378.81
048|2019-11-30|1310.63
048|2019-11-08|4326.51
048|2019-11-15|4591.44
048|2019-12-05|4772.37
048|2019-12-22|1336.57
048|2019-12-04|4828.83
048|2019-12-23|6917.9
048|2019-12-11|6187.45
048|2019-12-19|5576.33
048|2019-12-16|5298.82
048|2019-12-14|2094.77
048|2019-12-31|2172.28
048|2019-12-18|6470.64
048|2019-12-07|1442.41
048|2019-12-20|5703.99
048|2019-12-09|4066.25
048|2019-12-13|4612.28
048|2019-12-12|5491.03
048|2019-12-30|4847.93
048|2019-12-28|1596.95
048|2019-12-06|4068.93
048|2019-12-21|2823.87
048|2019-12-17|4853.33
048|2019-12-03|3848.91
048|2019-12-24|2626.93
048|2019-12-02|4128.11
048|2019-12-27|3174.21
048|2019-12-10|5291.49
048|2020-01-18|1655.21
048|2020-01-31|5046.53
048|2020-01-09|4676.2
048|2020-01-07|5016.65
048|2020-01-23|3353.26
048|2020-01-24|4244.54
048|2020-01-16|5215.27
048|2020-01-14|4223.96
048|2020-01-27|3737.97
048|2020-01-08|2939.8
048|2020-01-30|2562.19
048|2020-01-02|3973.8
048|2020-01-20|3504.29
048|2020-01-13|4109.66
048|2020-01-21|3846.58
048|2020-01-03|3992.26
048|2020-01-04|1077.79
048|2020-01-10|4301.17
048|2020-01-29|2945.95
048|2020-01-15|4313.4
048|2020-01-22|2772.58
048|2020-01-25|1319.11
048|2020-01-11|2068.47
048|2020-01-17|4280.94
048|2020-01-28|3362.22
048|2020-02-29|1446
048|2020-02-18|2730.69
048|2020-02-14|3469.95
048|2020-02-25|3348.43
048|2020-02-13|4266.88
048|2020-02-20|2808.58
048|2020-02-15|1447.77
048|2020-02-10|3846.12
048|2020-02-21|3449.74
048|2020-02-17|3378.2
048|2020-02-03|3807.61
048|2020-02-01|1640.08
048|2020-02-19|2937.34
048|2020-02-11|3084.98
048|2020-02-07|4075.27
048|2020-02-28|3930.38
048|2020-02-06|3287.03
048|2020-02-22|968.66
048|2020-02-26|3767.57
048|2020-02-12|3344.69
048|2020-02-05|4899.14
048|2020-02-08|1738.74
048|2020-02-04|3666.06
048|2020-02-27|3417.45
048|2020-02-24|3523.44
048|2020-03-31|1807.21
048|2020-03-28|634.45
048|2020-03-07|1207.02
048|2020-03-09|3622.16
048|2020-03-24|651.27
048|2020-03-23|1680.14
048|2020-03-17|1459.7
048|2020-03-18|936.86
048|2020-03-13|3411.74
048|2020-03-20|1349.52
048|2020-03-05|4218.57
048|2020-03-11|5302.79
048|2020-03-27|1821.53
048|2020-03-21|477.35
048|2020-03-16|1577.21
048|2020-03-25|1221.45
048|2020-03-26|962.23
048|2020-03-03|3653.42
048|2020-03-10|4045.6
048|2020-03-30|1523.45
048|2020-03-04|4446.84
048|2020-03-19|1322.14
048|2020-03-06|3705.29
048|2020-03-14|959.85
048|2020-03-12|3971.65
048|2020-03-02|4585.6
048|2020-05-27|1846.34
048|2020-05-19|1421.11
048|2020-05-20|1133.66
048|2020-05-18|2483.16
048|2020-05-21|1802.36
048|2020-05-28|1654.74
048|2020-05-25|2137.95
048|2020-05-29|1628.43
048|2020-05-26|2914.73
048|2020-05-22|2329.79
