mag|my_date|netto
194|2019-11-20|5916.54
194|2019-11-24|7518.04
194|2019-11-07|8029.47
194|2019-11-21|7834.63
194|2019-11-06|6485.42
194|2019-11-25|6606.9
194|2019-11-28|8728.52
194|2019-11-09|12991.98
194|2019-11-29|11913.06
194|2019-11-02|9422.94
194|2019-11-13|7688.44
194|2019-11-04|8462.23
194|2019-11-05|8552.74
194|2019-11-27|7837.75
194|2019-11-23|11148.07
194|2019-11-26|7507.18
194|2019-11-15|7595.01
194|2019-11-30|10208.07
194|2019-11-08|10425.65
194|2019-11-16|12048.06
194|2019-11-19|7413.21
194|2019-11-12|8972.99
194|2019-11-14|9188.61
194|2019-11-18|7845.26
194|2019-11-22|8628.85
194|2019-12-30|9290.43
194|2019-12-31|5203.49
194|2019-12-12|12149.68
194|2019-12-02|8273.02
194|2019-12-07|13015.36
194|2019-12-27|7818.29
194|2019-12-16|12283.7
194|2019-12-09|11642.76
194|2019-12-14|15826.35
194|2019-12-23|15445.62
194|2019-12-05|11721.39
194|2019-12-19|15110.25
194|2019-12-20|14574.09
194|2019-12-15|12615.2
194|2019-12-22|15797.3
194|2019-12-17|13430.52
194|2019-12-10|12460.93
194|2019-12-28|7420.92
194|2019-12-13|13467.45
194|2019-12-04|7333.3
194|2019-12-11|11780.49
194|2019-12-24|4574.51
194|2019-12-06|10549.68
194|2019-12-21|18467.26
194|2019-12-03|8033.84
194|2019-12-18|14799.55
194|2019-12-29|6401.26
194|2020-01-16|7278.66
194|2020-01-31|8304.01
194|2020-01-09|7592.08
194|2020-01-18|9682.85
194|2020-01-29|6424.34
194|2020-01-02|7189.54
194|2020-01-07|9218.17
194|2020-01-13|7246.6
194|2020-01-24|8215.75
194|2020-01-23|6871.83
194|2020-01-21|8174.78
194|2020-01-03|7279.17
194|2020-01-28|6609.84
194|2020-01-17|7413.95
194|2020-01-30|5929.9
194|2020-01-20|7647.9
194|2020-01-27|6234.3
194|2020-01-26|5029.24
194|2020-01-04|7754.31
194|2020-01-15|6579.07
194|2020-01-08|7426.09
194|2020-01-22|7038.25
194|2020-01-11|11262.2
194|2020-01-14|7613
194|2020-01-25|8193.86
194|2020-01-10|8461.12
194|2020-02-18|6806.27
194|2020-02-08|10237.15
194|2020-02-11|8801.01
194|2020-02-01|11005.92
194|2020-02-03|8360.08
194|2020-02-25|7070.73
194|2020-02-12|7949.44
194|2020-02-28|10720.51
194|2020-02-21|7231.08
194|2020-02-19|7329.25
194|2020-02-13|10569.34
194|2020-02-10|7329.2
194|2020-02-26|7071.47
194|2020-02-17|7352.58
194|2020-02-20|7057.55
194|2020-02-29|13142.9
194|2020-02-14|9149.2
194|2020-02-24|8648.93
194|2020-02-15|10531.11
194|2020-02-27|8199.06
194|2020-02-05|8261.23
194|2020-02-04|8003.45
194|2020-02-06|7253.96
194|2020-02-22|9257.8
194|2020-02-07|7202.47
194|2020-03-28|1896.5
194|2020-03-04|9472.57
194|2020-03-20|1268.35
194|2020-03-21|1931.81
194|2020-03-24|2009.23
194|2020-03-13|8282.22
194|2020-03-17|1611.97
194|2020-03-12|8422.75
194|2020-03-23|2600.33
194|2020-03-02|9931.41
194|2020-03-05|10779.81
194|2020-03-10|10983.84
194|2020-03-18|1625.82
194|2020-03-25|1760.01
194|2020-03-07|11168.95
194|2020-03-03|9086.56
194|2020-03-26|2170.33
194|2020-03-14|3344.11
194|2020-03-11|10158.82
194|2020-03-30|2463.12
194|2020-03-06|9390.13
194|2020-03-27|2881.49
194|2020-03-19|1848.79
194|2020-03-31|2241.92
194|2020-03-16|1589.42
194|2020-03-09|9153.81
194|2020-04-04|3823.43
194|2020-04-02|1863.11
194|2020-04-01|2637.28
194|2020-04-05|1703.19
194|2020-04-03|2834.51
194|2020-05-11|5120.9
194|2020-05-09|5583.26
194|2020-05-27|4138.44
194|2020-05-20|3512.44
194|2020-05-28|4163.89
194|2020-05-18|4031.96
194|2020-05-14|4598.92
194|2020-05-07|4709.7
194|2020-05-15|4260.69
194|2020-05-13|5471.97
194|2020-05-23|4750.44
194|2020-05-06|5389.79
194|2020-05-19|4423.07
194|2020-05-25|4524.83
194|2020-05-16|5631.21
194|2020-05-12|5335.35
194|2020-05-08|6447.64
194|2020-05-29|4098.8
194|2020-05-26|3611.46
194|2020-05-04|5034.23
194|2020-05-21|4290.78
194|2020-05-05|4838.22
194|2020-05-30|5580.07
194|2020-05-22|5173.21
194|2020-06-13|4517.38
194|2020-06-22|6499.63
194|2020-06-05|5707.38
194|2020-06-04|5338.07
194|2020-06-20|7774.86
194|2020-06-24|6677.8
194|2020-06-18|5573.04
194|2020-06-16|5647.54
194|2020-06-29|6049.87
194|2020-06-10|6568.51
194|2020-06-15|7283.3
194|2020-06-03|4989.09
194|2020-06-09|7252.34
194|2020-06-26|4710.02
194|2020-06-12|6709.13
194|2020-06-28|2734.5
194|2020-06-02|5379.09
194|2020-06-23|6558.05
194|2020-06-01|6260.18
194|2020-06-19|5537.85
194|2020-06-25|6518.87
194|2020-06-27|7201.54
194|2020-06-08|6840.07
194|2020-06-17|5186.83
194|2020-06-30|6556.11
194|2020-06-06|7388.69
194|2020-07-21|6132.2
194|2020-07-10|6992.35
194|2020-07-07|6635.75
194|2020-07-09|6625.67
194|2020-07-14|5697.34
194|2020-07-20|5887.72
194|2020-07-03|7975.58
194|2020-07-25|5251.11
194|2020-07-02|5619.94
194|2020-07-27|4977.81
194|2020-07-06|5864.77
194|2020-07-31|7059.67
194|2020-07-11|7380.08
194|2020-07-30|6623.31
194|2020-07-13|7403.3
194|2020-07-04|6371.21
194|2020-07-24|5886.77
194|2020-07-17|7246.16
194|2020-07-15|5981.96
