mag|my_date|netto
440|2019-11-02|1455.98
440|2019-11-13|2084.31
440|2019-11-15|2022.58
440|2019-11-16|1415.59
440|2019-11-23|2121.98
440|2019-11-09|2147.91
440|2019-11-21|3401.56
440|2019-11-06|2418.2
440|2019-11-12|3214.75
440|2019-11-20|2968.66
440|2019-11-27|2609.26
440|2019-11-07|2189.51
440|2019-11-30|2466.1
440|2019-11-05|2928.36
440|2019-11-19|2428.81
440|2019-11-28|2774.2
440|2019-11-22|3482.14
440|2019-11-14|2162.44
440|2019-11-18|2627.68
440|2019-11-04|2365.41
440|2019-11-26|3093.82
440|2019-11-25|2592.49
440|2019-11-29|3322.92
440|2019-11-08|2677.7
440|2019-12-14|2207.78
440|2019-12-05|2710.8
440|2019-12-23|6500.23
440|2019-12-18|4554.88
440|2019-12-11|2865.55
440|2019-12-31|1647.09
440|2019-12-22|1388.22
440|2019-12-09|2321.17
440|2019-12-02|2903.94
440|2019-12-19|4617.49
440|2019-12-30|3022.25
440|2019-12-21|3117.89
440|2019-12-12|3931.18
440|2019-12-13|2818.88
440|2019-12-16|2626.54
440|2019-12-07|1521.13
440|2019-12-03|3040.04
440|2019-12-24|3874.56
440|2019-12-10|3332.86
440|2019-12-06|3637.36
440|2019-12-17|4122.84
440|2019-12-04|2143.57
440|2019-12-28|1096.98
440|2019-12-20|4926.5
440|2019-12-27|1987.25
440|2020-01-02|1417.12
440|2020-01-28|2042.66
440|2020-01-10|2700.38
440|2020-01-08|1982.64
440|2020-01-20|2164.52
440|2020-01-22|2191.66
440|2020-01-16|1880.54
440|2020-01-27|2233.8
440|2020-01-24|2126.36
440|2020-01-09|1633.99
440|2020-01-25|1038.39
440|2020-01-07|2585.65
440|2020-01-31|2643.32
440|2020-01-23|1676.98
440|2020-01-15|2118.82
440|2020-01-29|1584.16
440|2020-01-03|2205.03
440|2020-01-14|1545.54
440|2020-01-21|2217.46
440|2020-01-11|2423.04
440|2020-01-18|1078.72
440|2020-01-13|2303.62
440|2020-01-17|1926.06
440|2020-01-04|1963.35
440|2020-01-30|2343.75
440|2020-02-20|2661.04
440|2020-02-13|3431.41
440|2020-02-17|1824.38
440|2020-02-14|3515
440|2020-02-01|1961.71
440|2020-02-11|3098.52
440|2020-02-21|2428.67
440|2020-02-05|2031.07
440|2020-02-03|2276.64
440|2020-02-10|2056.06
440|2020-02-28|3062.42
440|2020-02-18|1876.88
440|2020-02-29|2311.62
440|2020-02-12|2870.9
440|2020-02-27|2970.21
440|2020-02-07|1952.99
440|2020-02-24|2715.36
440|2020-02-22|1329.89
440|2020-02-26|2024.09
440|2020-02-25|2107.9
440|2020-02-08|1622.79
440|2020-02-06|2123.71
440|2020-02-19|1835.12
440|2020-02-15|2380.98
440|2020-02-04|1633.05
440|2020-03-27|2036.67
440|2020-03-19|2152.43
440|2020-03-09|2683.17
440|2020-03-18|1595.65
440|2020-03-11|3446.02
440|2020-03-28|1757.02
440|2020-03-03|2921.44
440|2020-03-30|1557.64
440|2020-03-17|1374.17
440|2020-03-02|2498.53
440|2020-03-31|1664.91
440|2020-03-16|1238.66
440|2020-03-21|1367.67
440|2020-03-07|2285.63
440|2020-03-13|3496.21
440|2020-03-14|2130.84
440|2020-03-20|1662.74
440|2020-03-10|4361.87
440|2020-03-25|1730.93
440|2020-03-26|2062.68
440|2020-03-05|2437.87
440|2020-03-23|1086.92
440|2020-03-06|3209.54
440|2020-03-04|2572.18
440|2020-03-24|1458.44
440|2020-03-12|5089.19
440|2020-04-30|1794.05
440|2020-04-16|1610.56
440|2020-04-01|1373.66
440|2020-04-17|1736.41
440|2020-04-25|1715.83
440|2020-04-28|1314.37
440|2020-04-03|2445.95
440|2020-04-10|2608.42
440|2020-04-14|1888.68
440|2020-04-15|1830.62
440|2020-04-07|2702.11
440|2020-04-22|1457.86
440|2020-04-29|1613.46
440|2020-04-04|1068.74
440|2020-04-21|1828.94
440|2020-04-08|1781.72
440|2020-04-24|2058.85
440|2020-04-11|1744.93
440|2020-04-18|1387.87
440|2020-04-05|327.61
440|2020-04-27|1646.65
440|2020-04-06|1408.57
440|2020-04-20|1823.9
440|2020-04-02|2083.69
440|2020-04-23|1315.07
440|2020-04-09|2486.64
440|2020-05-20|1174.86
440|2020-05-28|2126.09
440|2020-05-26|2393.9
440|2020-05-09|1634.55
440|2020-05-19|1675.09
440|2020-05-22|1693.4
440|2020-05-23|2172.66
440|2020-05-06|1184.2
440|2020-05-02|1398.63
440|2020-05-30|1867.87
440|2020-05-16|2216.98
440|2020-05-13|1729.59
440|2020-05-05|1686.3
440|2020-05-12|2129.56
440|2020-05-29|2079.17
440|2020-05-27|1494.16
440|2020-05-11|2092.04
440|2020-05-08|2138.8
440|2020-05-04|2611.51
440|2020-05-07|1650.8
440|2020-05-18|1767.34
440|2020-05-21|2091.33
440|2020-05-14|1806.49
440|2020-05-15|1763.82
440|2020-05-25|2898.71
440|2020-06-19|2142.05
440|2020-06-04|1823.2
440|2020-06-06|1789.32
440|2020-06-17|1671.55
440|2020-06-20|1824.64
440|2020-06-10|3338.15
440|2020-06-30|2206
440|2020-06-05|2024.19
440|2020-06-23|2500.2
440|2020-06-18|2006.63
440|2020-06-08|1940.66
440|2020-06-02|2665.19
440|2020-06-15|2882.63
440|2020-06-16|2092.64
440|2020-06-13|1839.18
440|2020-06-22|2150.02
440|2020-06-03|1597.37
440|2020-06-29|1443.19
440|2020-06-01|2594.3
440|2020-06-24|2025.46
440|2020-06-27|1852.13
440|2020-06-12|2051.97
440|2020-06-25|2543.14
440|2020-06-26|2061.49
440|2020-06-09|2041.39
440|2020-07-23|2082.34
440|2020-07-16|1903.38
440|2020-07-30|2090.35
440|2020-07-27|2886.45
440|2020-07-17|2563.42
440|2020-07-31|2733.45
440|2020-07-13|1546.14
440|2020-07-22|1784.56
440|2020-07-02|2140.4
440|2020-07-03|3078.6
440|2020-07-29|2372.88
440|2020-07-20|1760.47
440|2020-07-10|2746.43
440|2020-07-21|3380.18
440|2020-07-06|2467.48
440|2020-07-08|2773.86
440|2020-07-24|2388.03
440|2020-07-01|1756.04
440|2020-07-04|1838.75
440|2020-07-15|2371.13
