mag|my_date|netto
379|2019-11-05|2744.82
379|2019-11-02|3115.38
379|2019-11-27|3704.36
379|2019-11-15|2956.52
379|2019-11-12|3210.07
379|2019-11-26|3185.46
379|2019-11-23|3464.22
379|2019-11-04|1737.25
379|2019-11-25|2344.48
379|2019-11-22|3849.46
379|2019-11-30|4663.26
379|2019-11-08|4145.85
379|2019-11-16|2622.25
379|2019-11-19|2317.19
379|2019-11-29|5096.73
379|2019-11-18|2321.4
379|2019-11-07|2565.62
379|2019-11-13|2600.1
379|2019-11-21|3113.17
379|2019-11-14|2539.01
379|2019-11-06|2279.65
379|2019-11-28|3670.02
379|2019-11-09|4142.02
379|2019-11-20|2358.69
379|2019-12-07|2867.74
379|2019-12-13|5199.69
379|2019-12-28|2163.26
379|2019-12-06|4365.64
379|2019-12-17|5689.33
379|2019-12-24|3617.08
379|2019-12-31|2831.46
379|2019-12-14|4136.35
379|2019-12-21|7435.13
379|2019-12-03|3409.69
379|2019-12-23|10089.29
379|2019-12-10|3108.33
379|2019-12-16|6400.96
379|2019-12-04|3276.9
379|2019-12-20|9001.51
379|2019-12-22|5476.95
379|2019-12-02|2587.44
379|2019-12-12|5204.76
379|2019-12-09|3306.6
379|2019-12-30|4985.81
379|2019-12-18|7719.72
379|2019-12-05|4205.11
379|2019-12-11|4177.89
379|2019-12-27|3515.09
379|2019-12-19|7776.05
379|2020-01-25|2427.58
379|2020-01-14|2171.58
379|2020-01-24|3025.25
379|2020-01-03|2613.02
379|2020-01-21|2941.76
379|2020-01-23|2398.74
379|2020-01-07|3132.93
379|2020-01-29|2374.86
379|2020-01-16|3057.36
379|2020-01-15|2916.12
379|2020-01-08|2515.8
379|2020-01-09|2326.48
379|2020-01-18|2380.41
379|2020-01-17|3112.97
379|2020-01-04|2039.19
379|2020-01-22|2471.73
379|2020-01-20|2365.18
379|2020-01-13|3022.41
379|2020-01-27|2369.83
379|2020-01-10|4213.03
379|2020-01-02|3189.79
379|2020-01-31|2838.88
379|2020-01-30|2656.46
379|2020-01-11|2577.86
